record_id,machine_serial,machine_type_class,ambient_temp_k,engine_temp_k,rpm_speed,torque_nm,operating_hours_wear,failure_flag,TWF,HDF,PWF,OSF,RNF,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,direction_worker,direction_machine,ttc,in_restricted_zone,machine_status,worker_bpm,fatigue_index,vibration_rms,acceleration_z,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
4029,L51208,L,302.0,310.9,1455,43.2,220,0,0,0,0,0,0,368.97547369879607,19.312465054511886,-644.2133587064814,287.5756042693747,284.13847515438187,-480.9240612313675,321.5931420886638,0.6669834070923473,7.2749999999999995,7.941983407092347,7,7,40.4927995444406,0,0,91.13868892292719,0.8582972314096167,2.887186561320472,9.310264829723927,10.707539478033542,2.2480532175099355,72.96712609098526,0
4030,H33443,H,302.0,310.9,1679,29.0,222,0,0,0,0,0,0,180.23725257077695,29.898345819374594,-78.10347006008351,422.6895159828029,83.83370327165383,-707.096531247299,676.2576386546652,0.8338670199076708,8.395,9.228867019907671,1,3,73.27634445223924,0,0,92.9062123441558,0.4202943804412506,3.4532929228432354,11.284247163909805,0.5671450105869438,0.7383468328027617,67.0897366462881,0
4031,L51210,L,302.0,310.8,2143,17.3,227,0,0,0,0,0,0,335.63541261456623,125.69810559306931,-82.00636360459691,340.35780839100494,117.05239843738258,-75.31451007769957,11.909247571390368,0.8182288077805724,10.715,11.533228807780572,7,4,1.0326030784506872,1,1,55.0,0.2698530401051464,5.678116139620071,10.14115588648261,4.809945886545366,2.313890840486307,59.558298718326775,2
4032,L51211,L,302.0,310.8,1447,42.7,229,0,0,0,0,0,0,135.32197099088285,244.4388517979928,-667.1259340514205,6.015150821518822,128.6869515421954,-547.4625365496939,210.80342705183077,0.9689387525711038,7.235,8.203938752571105,3,1,25.695392592462397,0,1,96.22359902309883,0.09490125047961513,4.420903264802601,9.33552298728463,4.4124308540720145,1.5583491664742037,40.107231048935446,0
4033,L51212,L,302.0,310.8,1383,50.3,231,1,0,0,0,1,0,40.61481740333633,266.45337311351483,-691.1683871560264,27.163831248710906,265.98566634422457,-694.7992231862671,13.940256397658516,0.7176250364813658,6.915,7.6326250364813655,5,2,1.8264039345610201,1,1,69.86092308791567,0.46474245588453783,7.386085849593078,9.754099202537153,3.910384007575624,3.5740740752476254,61.60557989854965,2
4034,L51213,L,302.1,310.8,1772,27.1,233,0,0,0,0,0,0,496.2908977438817,73.44322201827023,-484.18614924603514,498.0109560158969,89.09176018711044,-481.4635065491744,15.976486802033351,1.1759382115094887,8.86,10.035938211509489,0,5,1.5919275772055947,0,0,87.16466836195377,0.5783032988450122,2.803281529973246,7.751839587039651,4.059887544834777,4.859198440028259,43.350126050823306,2
4035,L51214,L,302.0,310.8,1615,29.0,235,1,1,0,0,0,0,78.10075396529965,172.3109172717042,-762.7112806340232,96.640400825798,174.90042138369083,-761.1763550887567,18.782439503096864,0.431092029108089,8.075,8.506092029108089,6,7,2.208116187647961,0,1,118.38665213240614,0.5153415872709454,3.2123885505537757,11.512804520819966,0.45890421372064627,5.1006819116352915,47.75329912004474,1
4036,L51215,L,302.0,310.8,1454,36.6,0,0,0,0,0,0,0,494.2104969817405,230.50949780778015,-308.8223507861449,452.6437309769188,46.135077101105416,-611.7159035597685,357.0241271382782,0.7286193565415038,7.2700000000000005,7.9986193565415045,2,3,44.635719143991196,0,1,91.99341150999038,0.1581196774586659,2.783199040533245,10.712377231406318,0.4829453516670492,4.423304479136104,62.07974913525884,1
4037,L51216,L,302.0,310.8,1445,49.1,2,0,0,0,0,0,0,488.63996628322366,86.64882897588261,-741.8779837536933,490.0105224109053,82.23362147150725,-739.0891869704894,5.399061854047115,0.4656853699531761,7.2250000000000005,7.690685369953177,3,1,0.7020260996686679,1,1,88.80194657491053,0.6138712333179106,3.4999058254790265,6.0,88.55893373082064,0.47979536239787346,59.12616680268634,2
4038,M18897,M,302.0,310.8,1609,35.2,4,0,0,0,0,0,0,396.90905195401984,122.70232102088197,-756.4777796792895,244.09598787849458,217.05795215306534,-602.2847975120502,236.7071892193598,0.6514997622205403,8.045,8.69649976222054,1,7,27.218673683826978,0,2,92.34187433672848,0.6825680131804639,1.104725636600902,9.102126979237998,13.378979450779413,0.3559739436865859,41.17796201080105,0
4039,L51218,L,302.0,310.9,1546,34.4,7,0,0,0,0,0,0,329.71148104099876,157.19226080571417,-436.1097978433631,442.3967176071801,253.96980305903813,-386.20065209918226,156.69964279947814,0.7228728956074775,7.7299999999999995,8.452872895607477,4,6,18.538033723529296,0,3,71.57061657357809,0.5603497099235346,3.0452815943249143,11.079649607918231,10.244876671911616,0.3342779377803474,57.084937034380275,0
4040,L51219,L,301.9,310.8,1567,39.3,9,0,0,0,0,0,0,288.90352512554233,40.46245392241431,-81.66002291742382,297.80030152641007,36.92004689930762,-85.13819792677786,10.18817840637313,0.9855592040024184,7.835,8.820559204002418,1,6,1.1550490360917414,1,1,57.04140190571968,0.29457018393413165,2.484133550458262,10.068872698549704,3.6116741512267865,1.8802345904258122,12.475366367209666,2
4041,L51220,L,302.0,310.8,1767,27.4,11,0,0,0,0,0,0,433.05077268891733,7.794688117734094,-479.90304795263035,328.6493016521448,187.98794595040923,-700.9354049831275,303.68500156815804,0.49599441988967863,8.834999999999999,9.330994419889677,2,1,32.54583465625399,0,0,96.08180629259893,0.1887251381129881,2.4975089964363075,9.97680388011143,65.93886953412377,0.1,47.61789084043169,1
4042,L51221,L,302.0,310.9,1539,34.2,13,0,0,0,0,0,0,144.71976080974397,45.841742795484976,-532.6391310045867,414.87614882266087,290.6433711705976,-692.172489162097,397.94874494626174,0.7164971337940255,7.695,8.411497133794025,5,3,47.31009695616053,0,0,87.12538139755863,0.11393612120188754,4.952674230135634,10.333682056449367,1.5953761151918489,0.8062866261395737,20.774738175509373,1
4043,L51222,L,302.0,310.9,1564,39.0,15,0,0,0,0,0,0,233.84060624243853,188.05608637606002,-51.53246337328551,162.03409709246912,0.4629335859594019,-478.6401459747159,471.98340888976054,0.8062775027679143,7.819999999999999,8.626277502767914,1,4,54.71460995062067,0,1,108.43582557785194,0.06268818738514359,2.2473443538459326,10.51979942160493,24.264957482415358,4.571674990544104,23.82748049371929,1
4044,M18903,M,302.0,310.8,1445,46.3,17,0,0,0,0,0,0,309.69498468325094,22.0854784601045,-401.0232794156124,142.97973494349253,95.86269364561163,-705.9594980703587,355.2789740806144,0.8432501431939454,7.2250000000000005,8.068250143193946,2,1,44.03420416759308,0,0,68.57670461635784,0.029523093723046047,3.930888578042408,9.27846210697075,30.575797647542128,0.7898900685897989,39.155170614725975,0
4045,M18904,M,301.9,310.9,1419,47.7,20,1,0,0,0,0,0,205.59523793474554,56.90890945503849,-518.5689448323136,202.93562667141612,59.831478100920314,-513.3568229226622,6.540730415098016,0.4666311095607375,7.095,7.561631109560738,4,2,0.8649893548533569,1,0,61.931132752115325,0.29076447176356246,3.0095938313799,10.081934262067932,13.332082350542207,0.655061467618138,51.0807426489878,2
4046,M18905,M,301.8,310.9,1881,20.9,23,0,0,0,0,0,0,213.74322704513398,101.35616570859112,-510.60438999379863,251.60131153339344,104.9018841727054,-141.01897283849087,371.53625294768995,0.8700674272442748,9.405,10.275067427244274,0,1,36.15900874407539,0,1,97.79985786884109,0.33411683980133733,1.904560148834726,9.820518487278623,10.668391795407326,0.6558272904795853,49.998522263618696,0
4047,M18906,M,301.9,310.9,1421,46.2,26,0,0,0,0,0,0,165.1423337510422,23.3610192919099,-653.7803779748672,227.9160062597551,239.99688118327416,-751.4242678890419,245.77623940327683,1.150117747830208,7.105,8.255117747830209,6,2,29.77259039919535,0,1,73.15696800813504,0.08331292757538988,0.25565099312403516,9.16606163458838,10.135941569266485,2.062567580151136,46.82047446275339,0
4048,L51227,L,301.9,311.0,1455,46.0,29,0,0,0,0,0,0,282.115908342268,57.50978134849033,-415.8327069143458,185.95774534337033,105.4489723608832,-119.84598937704561,314.88520972689525,1.1465324491740863,7.2749999999999995,8.421532449174085,2,3,37.390488207140564,0,1,57.083999552340075,0.14509745790297485,0.20060816688961075,9.205528518876402,27.58202162714877,8.309037164148455,60.11604999334205,0
4049,L51228,L,301.9,311.0,2691,12.1,31,1,0,0,1,0,0,425.287264007558,273.3809366950533,-470.85872887399563,431.49143884380317,284.82486077280777,-475.06739402589716,13.680937323770468,0.7165808993343594,13.455,14.171580899334359,5,3,0.9653783456447731,1,1,74.52570409962054,0.2071841316003947,4.702651731768296,9.809251755019092,48.9455459565165,0.17421402816234613,24.183223223094792,2
4050,L51229,L,301.8,310.8,1505,41.2,33,0,0,0,0,0,0,100.76418900315642,5.789739668095429,-596.9035277394399,115.38157941212307,184.18195601641128,-557.7858193764617,183.21475394630068,0.9558551311149325,7.525,8.480855131114932,2,4,21.603334936604963,0,1,66.21282930876527,0.2681591771255266,2.238448277249187,9.944872103802856,54.581638221867514,0.9023654313341263,32.98239346990829,0
4051,L51230,L,301.8,310.8,1456,46.6,35,0,0,0,0,0,0,467.2165193767207,196.02957725230863,-679.5949350486802,101.8378079119357,253.6149723689764,-546.1483716679895,393.2247014119613,0.7513217522117744,7.28,8.031321752211774,7,4,48.96139309867267,0,1,57.435917976674894,0.4273766341195046,4.339804314946062,10.078678261249374,0.2904170972340042,0.22240173027793264,20.33179463179251,1
4052,L51231,L,301.8,310.8,1383,46.4,37,0,0,0,0,0,0,344.5438268741148,115.32267927455547,-566.5708484993347,471.9842011187555,184.7584731416974,-747.4991780698047,231.94274918335967,1.1195660211916636,6.915,8.034566021191663,2,4,28.868111677917184,0,1,92.65314847544212,0.4129572796687172,3.7006871844340345,11.580950014553341,50.33718467202709,4.793011034145904,77.90104037494007,0
4053,M18912,M,301.9,310.8,1563,39.2,39,0,0,0,0,0,0,411.6366063400151,201.79462182971133,-418.487504234203,483.23016866455737,114.3919479009058,-216.03495511709434,231.84456047153344,1.0035047463974922,7.815,8.818504746397492,3,7,26.29068840341055,0,0,95.32860445683222,0.011822547200526497,1.7967513002487339,9.46848312053905,25.262806180744697,0.1,7.383616328875313,0
4054,M18913,M,301.9,310.9,2305,16.1,42,0,0,0,0,0,0,278.0953463150058,176.60751610902136,-756.2500457863987,1.710802429505165,208.42264662182313,-663.1167798022722,293.38443016154235,0.4520467419221508,11.525,11.977046741922152,3,6,24.495556916767796,0,1,79.4479101284824,0.10372369354220509,2.2287034939495642,8.830085538231684,2.6545135408004645,0.3106471062420185,36.424161550657175,0
4055,M18914,M,301.9,310.9,1456,43.6,45,0,0,0,0,0,0,389.75835071203176,67.04962630639328,-684.691978562033,85.27395045424535,154.66067360215897,-643.9835296506121,319.442676268182,0.7540817661903991,7.28,8.034081766190399,1,0,39.760944133340004,0,3,118.20119495849798,0.16701483981267098,1.1922856200669272,9.360663958042341,4.97920645473766,1.769210072014493,61.77698854903444,1
4056,L51235,L,302.0,311.0,1865,22.7,48,0,0,0,0,0,0,8.100198669733604,254.16284627201657,-89.25704977317844,444.3904001187262,158.5206702713643,-223.54548461859804,466.40106072325216,0.6029665803123847,9.325000000000001,9.927966580312386,5,5,46.97850833303034,0,1,80.49956360840302,0.41828718894992695,5.153385877364021,10.079270410158223,24.03753426695671,2.0548436105122296,50.9087481038876,0
4057,L51236,L,301.9,310.9,1597,36.9,50,0,0,0,0,0,0,409.1902123897676,147.582114782807,-392.85848672649576,19.170042332572024,100.54576102489176,-754.8577222979901,534.2018328128703,0.7714529421042787,7.984999999999999,8.756452942104278,0,2,61.00664690884473,0,0,96.52334633150346,0.08261464783180565,0.24715560883686116,8.095421067081812,2.744437823466344,1.7401406091235796,39.25180818139127,1
4058,L51237,L,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,20.06942954268326,246.7608056740415,-752.4130222549716,25.226270083380285,241.79640945285456,-750.7290744122533,7.353496755973105,0.45420927577341685,7.4750000000000005,7.929209275773418,4,3,0.9273934512537939,1,0,57.30389007894628,0.2783740994216438,2.9810528301885544,9.629577415583952,6.695101590729123,3.07248912083442,47.77159839529995,2
4059,M18918,M,302.0,310.9,1456,47.2,54,0,0,0,0,0,0,444.9566881814313,121.80376085646576,-280.18418092282025,190.03232719060188,106.75408430102526,-379.19159616449224,273.8893770554874,0.7643848479826781,7.28,8.044384847982679,4,3,34.04727424548462,0,1,64.26759755575986,0.12161543125722953,6.071045965872211,8.80216449869985,5.126616470340105,2.3426402595054037,28.57334614744894,0
4060,L51239,L,301.9,310.8,1465,44.3,57,0,0,0,0,0,0,495.98137361932163,295.4056661745717,-753.6478474407239,269.3428812851727,90.81537879404125,-713.1584557193155,307.9960758514851,0.7537277753584632,7.325,8.078727775358463,0,6,38.124329029989994,0,3,104.338035984349,0.08820105315468338,2.9077210849790713,9.576468499351773,2.956762427924747,0.40410777900700573,45.750279049744854,0
4061,M18920,M,302.0,310.9,1352,55.5,59,0,0,0,0,0,0,147.03373108838892,231.1468075503889,-245.84432971522028,136.47425314113605,225.42410505407793,-245.45881598955705,12.01667671248912,0.7620141827830905,6.76,7.52201418278309,3,6,1.5975344396443345,1,1,106.28820446182544,0.19612950237165452,2.469085195972071,9.434134681128265,13.420633841857452,1.0570055738984425,45.78140138279608,2
4062,L51241,L,301.9,310.8,1906,21.7,62,0,0,0,0,0,0,105.15927814289682,289.785061533772,-237.52795870997988,121.95254549457957,59.59085937444327,-534.6749791861631,376.2548821131605,0.8761105685101567,9.53,10.406110568510156,6,5,36.157109770843896,0,3,81.12496389884512,0.28505596915521647,2.663677374045467,8.036240788927078,6.946064673330888,0.1,43.78347526132835,1
4063,L51242,L,302.0,310.9,1446,44.0,64,0,0,0,0,0,0,382.68168192902033,154.29794367295764,-311.6907681880605,50.33700391524426,294.2670234386447,-558.727951346021,437.1174878189541,0.33740531710629723,7.2299999999999995,7.567405317106297,4,5,57.76319220418124,0,1,96.060667417108,0.33964078783040064,1.8968699605831802,11.413528867138748,0.4935370291188524,2.8472283203888282,60.49803261953841,0
4064,L51243,L,302.0,310.8,1948,19.7,66,0,0,0,0,0,0,126.51317046012662,142.10733968721016,-250.84659153548773,118.42820646812267,135.173513489918,-253.96220578699948,11.097370889110556,1.0341709942483004,9.74,10.774170994248301,6,3,1.0299976578276688,1,0,90.7219803555511,0.4666736228779873,0.7588881352044712,9.000160645136608,8.208027051526013,2.6631265127143875,56.429112317254734,2
4065,L51244,L,301.9,310.7,1480,47.1,68,0,0,0,0,0,0,432.7811915861017,226.63614279757735,-734.0256642402067,492.31320641784345,155.44741036497257,-545.6525339033558,209.99126802843952,1.0518817217778584,7.4,8.451881721777859,4,2,24.84550481667977,0,3,94.96671547765669,0.7448142649163377,7.840695394521326,8.640478863801194,31.7900588341916,3.759132330488103,33.773605765047776,1
4066,M18925,M,301.9,310.7,1511,37.6,70,0,0,0,0,0,0,51.42129607873835,264.08737890402904,-254.9145857335493,329.38900946668156,164.79978488107716,-506.060901392364,387.5545740692338,1.2217208363391374,7.555000000000001,8.776720836339138,1,5,44.15710392252682,0,1,66.87047894815063,0.5161230475143949,0.8263845333082815,8.987701919695024,16.993294600249765,0.1,38.96168775321989,0
4067,M18926,M,301.9,310.7,1472,47.0,73,0,0,0,0,0,0,62.97759818967913,289.2437387596674,-697.4837602070878,412.6121552257677,168.00901691782866,-703.8637941924333,370.11199127769976,0.770930382117262,7.359999999999999,8.130930382117262,7,3,45.51902105713566,0,0,131.3283595739186,0.30021993232386357,1.1254734206314887,9.489637752543539,1.8034441337513232,0.5420906668465635,51.05168499762599,2
4068,L51247,L,301.9,310.7,1429,51.0,76,0,0,0,0,0,0,489.5757775503078,97.36557180974992,-545.3705695461172,470.65619626602546,14.198440536053225,-644.1626273978006,130.5166386896293,0.8780654569654006,7.145,8.0230654569654,7,5,16.26767716027026,0,1,143.6758037072107,0.3466342385853975,1.3223472818636135,9.78021106792297,13.61973716821698,3.658899924043006,66.86298961241036,1
4069,L51248,L,301.9,310.7,1405,48.8,78,0,0,0,0,0,0,336.9194491350023,239.6113721527917,-92.94105987452531,322.3911607513149,232.60070409480545,-91.73085408083836,16.17668779577355,1.1137639625598503,7.0249999999999995,8.13876396255985,2,3,1.9876098963171758,0,1,73.87975556321017,0.0893902326313641,3.240848231651064,10.051506327196474,0.1034049464933472,0.3118579920616701,36.557960816025144,1
4070,M18929,M,301.9,310.7,1405,47.9,80,0,0,0,0,0,0,423.4436122144764,63.19367929066101,-422.8433917556449,175.20297705358018,219.1035072821602,-91.60779213327044,442.32150057013735,0.5893407866509931,7.0249999999999995,7.614340786650993,6,1,58.09058367148329,0,1,82.64774963435052,0.11596537408051474,9.619922511041068,10.243769950213274,0.21607531610778435,3.070591735768776,40.06051937247765,0
4071,L51250,L,302.0,310.7,1348,58.1,83,0,0,0,0,0,0,162.164688675759,163.6723040236336,-74.43017593773959,109.51303677906049,293.1576409708239,-55.52855841445876,141.05289815092394,0.9475128757431811,6.739999999999999,7.68751287574318,3,4,18.348313743446944,0,3,99.23975318356358,0.15369548164082117,0.6001773081149641,11.101501178688624,1.8624330186176088,4.818179489032732,31.839806506980423,0
4072,L51251,L,301.9,310.6,1331,68.6,85,1,0,0,1,0,0,338.2418747603022,53.95444452275975,-733.3081558349468,328.88931110904804,64.28559253824352,-733.3992330753165,13.935973637758805,0.5789612450941835,6.654999999999999,7.233961245094183,1,2,1.926465067422042,1,1,102.20601805587995,0.3519495723636899,4.980878943765428,9.626909840291061,23.337203237829275,4.168262074670088,52.08702382181413,2
4073,L51252,L,301.9,310.6,1610,33.4,87,0,0,0,0,0,0,297.1209136542986,104.21920852510166,-441.8325503276149,366.1378986577884,166.137391538132,-698.3324468202493,272.74420710134103,0.9551425498884478,8.049999999999999,9.005142549888447,7,4,30.287605730874265,0,1,75.94960425080382,0.34174432062414484,1.5029707127100238,8.849305385480417,3.8644355760574243,3.973608500288877,30.03599803913606,0
4074,M18933,M,301.9,310.6,1412,46.5,89,0,0,0,0,0,0,301.5750600614735,279.40751016193775,-753.198259792347,72.82880181492091,241.14906807723088,-287.1715776429397,520.5472385170553,0.917794122256802,7.0600000000000005,7.977794122256802,5,5,65.2495201731027,0,1,98.1348711713379,0.5475809525609651,5.240864449507437,9.866218448646656,8.771291452530399,0.6529476886494436,29.7781144626786,1
4075,L51254,L,302.0,310.7,1453,42.7,92,0,0,0,0,0,0,341.2662297688608,43.82720993192583,-327.3423032005364,46.35469845252849,37.30380612678294,-97.3794819104038,374.0297652276707,0.5312499032516003,7.265,7.7962499032516,3,7,47.97559979082677,0,1,82.07387884952229,0.3166782206729696,1.5564082165662483,10.740759570675626,1.8593407395354513,1.6656605043813564,27.26948656035466,0
4076,L51255,L,302.0,310.6,1583,38.9,94,0,0,0,0,0,0,287.6795865645493,189.72026854055895,-740.9697489736127,276.832682916665,177.88925527129737,-743.9468491178133,16.324561831563138,0.9532175866166992,7.914999999999999,8.868217586616698,4,1,1.840794012113442,0,0,64.39273468183072,0.36835799476678643,4.901908476979593,9.031283471514149,21.90655418748828,1.372639580435292,50.415276590361046,1
4077,M18936,M,302.0,310.6,1539,37.4,96,0,0,0,0,0,0,214.53118465133298,177.88628187822098,-668.4741480947171,30.27805710375314,80.98898518221573,-783.4680906580319,237.827475167007,0.6685735527083694,7.695,8.36357355270837,6,3,28.43610732519851,0,3,79.40764758628083,0.5269037942206154,5.036709031476246,10.207545043827052,34.371390313837324,0.1,51.05658099335907,0
4078,L51257,L,302.0,310.5,1635,39.8,99,0,0,0,0,0,0,137.96134719027341,36.221505812695945,-605.8772674480397,137.3547563722815,50.64055852468954,-601.7359197026467,15.014253051017668,0.7514559586352928,8.175,8.926455958635293,1,5,1.681994861184875,0,1,90.44750190152092,0.2596353033943723,4.690886219728785,10.438957434137363,31.549913952477382,0.11334330133094539,78.63835833760976,2
4079,H33492,H,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,384.290665456601,97.79371313064364,-238.44211125163758,389.30270728044223,104.1506837480302,-238.89457324891993,8.107796280940622,1.0443642753033189,6.470000000000001,7.514364275303319,6,1,1.0789730154003412,1,1,92.46429572459607,0.4434138165700176,3.8446121935915025,10.335055539113918,4.018807289844448,5.881395537373071,44.93932012512929,2
4080,L51259,L,302.0,310.5,1978,22.0,106,0,0,0,0,0,0,113.1362150015931,168.89445135457973,-677.0284108864439,438.63890340397984,94.16192717690241,-506.3167295732162,375.0725642644866,1.1231648086022015,9.89,11.013164808602202,7,1,34.05674670114112,0,1,70.2674665207523,0.35794593443053047,4.493911914624974,8.393967723933581,4.131104605452997,0.40985031476077216,41.014633544335794,1
4081,L51260,L,302.0,310.4,1357,58.0,108,1,0,1,0,0,0,346.1771530772071,56.153582696547076,-165.02596003019914,356.6362689710736,72.50427852602287,-163.2995207942443,19.486378622638238,0.9244891924825774,6.784999999999999,7.709489192482577,3,5,2.527583622743664,0,0,80.05369939322308,0.35074232028736263,3.1219825248184137,10.866863788530939,58.975090209119166,5.277123130242899,40.84028339110939,2
4082,L51261,L,302.0,310.4,1336,58.2,110,1,0,1,0,0,0,116.66641132466331,240.18709692384462,-701.0720458768993,118.49356658731153,232.96567103416405,-700.8636855198883,7.451905948973437,0.8038662623464338,6.680000000000001,7.483866262346434,4,6,0.9957294382004394,1,3,100.05067133018669,0.20577919148325652,2.3120428752250266,12.54969400048784,20.327896947104076,2.963741141071371,65.65178844408243,2
4083,L51262,L,302.0,310.4,1568,39.2,112,0,0,0,0,0,0,312.66508497722697,291.64695286042496,-773.5666631973827,434.1655377314821,23.447798175986335,-240.58891634245595,608.8993555880074,1.0115360519698156,7.839999999999999,8.851536051969815,4,4,68.7902474794195,0,3,95.71370858917066,0.2872596532776694,2.212759465102212,9.578277240048166,0.4626291210977786,0.9062800436930282,47.67130628468516,0
4084,M18943,M,302.0,310.4,1567,36.4,114,0,0,0,0,0,0,373.5391335645145,64.42781998874162,-503.7159357727491,472.25452786934954,285.1447683557674,-718.3348776054872,323.2986089710496,0.7023721886036298,7.835,8.53737218860363,4,0,37.86863238815037,0,3,84.82301258647523,0.365812489617156,2.5305325329960655,9.457440584882518,10.464578101153151,0.4276269809049765,36.82567501561326,0
4085,L51264,L,302.0,310.4,1611,35.6,117,0,0,0,0,0,0,109.3569444532696,56.07358943717278,-65.4187685215287,93.3272827914745,64.11757199077918,-594.5996663594988,529.4847290951028,1.068597240791677,8.055,9.123597240791677,5,7,58.03464523047689,0,1,83.67236180388831,0.31356979893035614,0.5953297789762014,11.170610404351711,14.986154859967513,0.8206534915478535,63.11944538129602,0
4086,H33499,H,302.0,310.5,1841,23.6,119,0,0,0,0,0,0,29.97165043065414,136.4805215392334,-717.243329158417,450.00453202955566,80.30835803991036,-254.56928752485783,627.4154942125704,0.6147733722385088,9.205,9.819773372238508,7,5,63.89307272470639,0,1,106.72545051025686,0.4199782396339989,1.9942710031873512,9.230743369863688,3.258885204695431,8.2878561523348,14.749179805486506,0
4087,L51266,L,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,65.48687149708704,224.32958314200965,-723.7111669702782,262.51945108618435,113.17396675056266,-336.36576272202973,448.5686911356337,0.734711787619082,7.835,8.569711787619083,6,1,52.34349792062952,0,1,106.27704885067217,0.6002730792964652,4.523850806694668,9.551410896077773,4.788049886982877,0.5355763928964153,51.66786629346504,1
4088,L51267,L,301.9,310.4,1376,54.9,126,1,0,1,0,0,0,302.99848363551274,84.48018307057542,-236.6251169032821,322.62659261225,81.68039069563875,-245.35957473103088,21.66546221270504,0.5212887384204099,6.88,7.40128873842041,7,5,2.927255371113775,0,1,77.26084734288993,0.08635202099790638,1.7401804353994064,9.740897283713286,53.10088129492529,4.209090252939322,31.379884197149646,2
4089,L51268,L,301.9,310.5,1477,42.4,128,0,0,0,0,0,0,424.72320311286774,5.96397260918412,-565.878729504826,415.83894012211977,8.454967461133181,-568.0727370851977,9.484136940383099,0.774776262861598,7.385,8.159776262861598,1,0,1.16230355280073,1,1,55.0,0.35542383831124896,0.9886883340627926,10.186891105308815,26.783957558625975,0.23813862556767054,51.67292928707609,2
4090,M18949,M,301.9,310.5,1590,40.3,130,0,0,0,0,0,0,22.49841061771218,162.3661884098682,-262.03878708071227,163.50026110209382,188.98097670516694,-227.7103512402947,147.54087671988788,1.2548079350286048,7.95,9.204807935028605,3,0,16.02867520553316,0,1,55.0,0.1311257303164894,4.1566129004550305,8.557711640515759,0.1761009757729664,0.12589155753411313,35.56047504987643,0
4091,L51270,L,302.0,310.5,2197,15.8,133,0,0,0,0,0,0,367.0756295208231,286.98017033019227,-649.9920579174775,23.23473870947179,154.41074804292643,-180.980861002423,596.4668580493095,1.2570634260049944,10.985,12.242063426004993,4,4,48.72273874862264,0,2,58.49525150865416,0.17493219500105678,5.871098060814261,9.845062649146163,12.896573235076247,1.7202294961310791,30.08365876463192,1
4092,M18951,M,302.0,310.4,1595,32.9,135,0,0,0,0,0,0,170.65932297502607,117.38305662208367,-454.94600435137784,39.3239927263756,90.90309825883104,-723.359818107875,299.9935542336688,1.2884973064156247,7.975,9.263497306415625,2,3,32.38448118572908,0,3,82.79205764729116,0.012059076615876392,6.115302236088876,8.558349620206902,7.88247320863626,0.35401185458792567,55.44031411751419,0
4093,H33506,H,302.0,310.5,1812,24.4,138,0,0,0,0,0,0,239.26418495976125,126.04036625493012,-601.0325916883116,211.8579919738809,207.7955407537629,-60.34862036005097,547.5163603241581,0.6076994678290414,9.06,9.667699467829042,4,3,56.63357266598061,0,0,95.64362044338694,0.37126211297670586,1.485746303715608,10.123135296582769,11.995410808415514,1.8303851223271679,16.149885960191504,1
4094,M18953,M,302.0,310.5,1573,32.1,143,0,0,0,0,0,0,464.4297749227828,290.67051513421137,-461.35383884068483,413.2417740170048,154.22404262777147,-539.4587849652593,165.34277699767617,1.6122858748086788,7.865,9.477285874808679,4,4,17.446216056135796,0,1,98.09112015928736,0.1308322549746001,4.718262599891585,10.157580604042675,22.91625607360158,0.1333814775937278,43.130494799711215,1
4095,L51274,L,302.0,310.5,1651,30.9,146,0,0,0,0,0,0,165.98575236792274,208.38228348801852,-223.17718056102217,155.5138845219693,252.20569082317527,-481.7204234407492,262.44001121287073,1.1549560001858354,8.255,9.409956000185836,3,0,27.889610876787078,0,3,68.67880307457031,0.09905026907693754,0.6628264846886384,9.237039566041306,1.0987305677400891,3.554799543468489,32.56454045338029,0
4096,H33509,H,302.0,310.5,1459,43.2,148,0,0,0,0,0,0,232.66846696974304,215.75157685263756,-228.49254464175374,212.58328773204383,207.061645546999,-227.85749877206192,21.893666078659216,1.1056511729601097,7.295,8.40065117296011,5,1,2.606186785749445,0,2,74.62963637936318,0.03394560912605572,5.472386830899459,9.715574380929272,19.99065173474281,3.6958161822317144,34.15228575958483,1
4097,L51276,L,301.9,310.4,1370,51.7,153,1,0,1,0,0,0,6.841207380340553,168.8106016113203,-413.1707842447073,14.949120210744598,166.03641955967046,-404.69598716245355,12.052241372728286,0.8748166770319025,6.85,7.724816677031902,2,2,1.5601977207514917,1,0,82.92804064347793,0.3673243353827167,2.317990076344575,10.952313256719279,21.683152019844798,1.0339819661998297,32.01230455967675,2
4098,L51277,L,301.9,310.4,1518,34.1,155,0,0,0,0,0,0,40.799360002419185,292.3827632589725,-103.7211172092118,196.86625064238262,20.200727348657043,-370.1191733912984,411.59186017692906,0.3313798043318047,7.59,7.921379804331805,1,0,51.9596169283349,0,3,82.80335932639352,0.2581904671966333,8.520535615092513,8.480146182017865,14.518198159527168,3.0462137225176322,46.11713841743566,0
