worker_id,timestep,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,ttc,in_restricted_zone,worker_bpm,fatigue_index,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
29,167,350.5,40.09,-300.0,368.01,53.23,-300.0,21.89,0.97,3.01,3.97,5.51,0,80.9,0.086,8.44,1.89,48.4,1
29,168,352.0,40.21,-300.0,373.74,56.52,-300.0,27.18,0.7,2.77,3.47,7.84,0,81.0,0.086,8.44,1.86,48.5,0
29,169,353.5,40.37,-300.0,377.9,58.67,-300.0,30.51,0.96,2.29,3.25,9.4,0,81.0,0.085,8.75,1.81,48.4,2
29,170,355.0,40.57,-300.0,382.76,61.39,-300.0,34.7,0.88,2.86,3.74,9.27,0,80.3,0.085,8.63,1.83,48.7,1
29,171,356.5,40.81,-300.0,385.91,62.86,-300.0,36.76,0.64,1.99,2.62,14.01,0,80.1,0.085,8.7,1.61,48.6,0
29,172,358.0,41.09,-300.0,389.8,64.94,-300.0,39.75,0.97,2.01,2.98,13.35,0,80.0,0.085,8.26,1.65,48.6,0
29,173,359.5,41.41,-300.0,393.74,67.09,-300.0,42.8,0.73,3.18,3.91,10.95,0,79.2,0.085,8.09,1.6,48.9,0
29,174,361.0,41.77,-300.0,396.25,68.21,-300.0,44.07,0.74,3.41,4.15,10.61,0,75.8,0.086,8.27,1.62,48.3,0
29,175,362.5,42.17,-300.0,398.29,69.01,-300.0,44.74,0.47,3.1,3.57,12.54,0,76.0,0.087,8.3,1.72,48.1,2
29,176,364.0,42.6,-300.0,399.59,69.29,-300.0,44.48,0.73,2.36,3.09,14.39,0,75.7,0.089,7.98,1.56,47.4,0
29,177,365.5,43.06,-300.0,401.27,69.89,-300.0,44.71,0.94,2.42,3.36,13.32,0,74.1,0.09,7.97,1.63,47.9,0
29,178,367.0,43.56,-300.0,402.47,70.16,-300.0,44.33,1.3,1.55,2.86,15.51,0,72.4,0.091,8.34,1.52,47.4,0
29,179,368.5,44.08,-300.0,404.36,70.98,-300.0,44.83,0.87,3.87,4.74,9.46,0,71.9,0.092,7.83,1.55,47.4,0
29,180,370.0,44.63,-300.0,404.98,70.87,-300.0,43.73,1.09,1.93,3.03,14.44,0,73.0,0.091,7.95,1.73,48.4,0
29,181,371.5,45.21,-300.0,407.72,72.38,-300.0,45.28,1.19,2.82,4.01,11.29,0,73.1,0.092,8.17,1.77,48.1,0
29,182,373.0,45.8,-300.0,409.06,72.85,-300.0,45.08,0.65,2.02,2.67,16.87,0,74.5,0.094,9.19,1.8,47.8,0
29,183,374.5,46.42,-300.0,409.59,72.73,-300.0,43.86,0.7,2.37,3.08,14.25,0,76.1,0.095,8.77,1.79,47.2,0
29,184,376.0,47.05,-300.0,412.74,74.6,-300.0,45.93,0.92,1.93,2.85,16.1,0,75.4,0.094,9.02,1.88,46.9,0
29,185,377.5,47.69,-300.0,412.86,74.21,-300.0,44.21,0.77,2.12,2.88,15.33,0,75.2,0.094,8.69,1.98,45.7,0
29,186,379.0,48.34,-300.0,415.65,75.83,-300.0,45.82,0.9,2.73,3.63,12.63,0,76.9,0.094,8.6,1.91,46.1,0
29,187,380.5,49.0,-300.0,416.6,76.08,-300.0,45.13,0.66,1.6,2.26,20.01,0,76.0,0.094,8.33,1.9,46.1,0
29,188,382.0,49.67,-300.0,418.53,77.07,-300.0,45.67,0.91,2.62,3.53,12.95,0,74.8,0.092,8.07,1.95,46.7,0
29,189,383.5,50.34,-300.0,419.51,77.34,-300.0,45.01,1.0,3.17,4.17,10.8,0,76.0,0.093,8.68,1.98,47.8,0
29,190,385.0,51.0,-300.0,421.26,78.19,-300.0,45.32,0.67,1.98,2.65,17.08,0,75.7,0.094,8.61,2.0,47.8,1
29,191,386.5,51.66,-300.0,423.03,79.06,-300.0,45.66,0.68,2.18,2.86,15.95,0,76.9,0.095,8.14,2.11,48.1,0
29,192,388.0,52.32,-300.0,425.11,80.15,-300.0,46.39,0.93,3.24,4.17,11.12,0,77.7,0.094,7.89,2.29,47.9,1
29,193,389.5,52.96,-300.0,426.08,80.39,-300.0,45.73,0.88,3.81,4.68,9.77,0,77.0,0.094,8.25,2.3,48.2,2
29,194,391.0,53.59,-300.0,427.18,80.72,-300.0,45.23,0.78,2.08,2.86,15.8,0,76.5,0.096,8.23,2.29,47.8,0
29,195,392.5,54.2,-300.0,427.53,80.47,-300.0,43.79,1.21,2.76,3.96,11.05,0,76.8,0.098,8.14,2.36,47.1,1
29,196,394.0,54.8,-300.0,428.35,80.56,-300.0,42.93,0.68,1.86,2.54,16.93,0,74.8,0.098,8.2,2.22,46.6,0
29,197,395.5,55.37,-300.0,431.31,82.23,-300.0,44.76,0.81,2.44,3.24,13.8,0,74.6,0.097,8.14,2.14,46.8,0
29,198,397.0,55.92,-300.0,432.44,82.5,-300.0,44.3,0.69,2.47,3.16,14.03,0,73.4,0.096,8.38,2.18,46.7,0
29,199,398.5,56.44,-300.0,433.96,83.04,-300.0,44.32,0.81,2.14,2.95,15.05,0,74.8,0.096,8.28,2.23,46.5,1
29,200,400.0,56.94,-300.0,435.84,83.82,-300.0,44.8,0.83,1.66,2.49,17.97,0,75.6,0.098,7.95,2.07,46.8,0
30,1,101.5,50.67,-300.0,135.57,76.22,-300.0,42.59,0.77,2.35,3.12,13.66,0,79.1,0.14,7.21,1.25,63.7,1
30,2,103.0,51.33,-300.0,138.05,77.62,-300.0,43.81,1.03,1.99,3.02,14.51,0,79.2,0.138,7.07,1.17,63.2,0
30,3,104.5,51.99,-300.0,138.81,77.72,-300.0,42.89,0.56,2.08,2.64,16.22,0,78.9,0.137,6.81,1.33,62.7,1
30,4,106.0,52.64,-300.0,140.94,78.84,-300.0,43.67,1.11,1.61,2.72,16.05,0,78.2,0.138,7.42,1.47,61.9,1
30,5,107.5,53.27,-300.0,141.94,79.11,-300.0,43.06,0.64,2.43,3.06,14.05,0,79.2,0.138,7.61,1.59,61.9,1
30,6,109.0,53.89,-300.0,144.62,80.61,-300.0,44.53,1.0,3.0,3.99,11.15,0,80.3,0.137,8.4,1.7,61.4,1
30,7,110.5,54.5,-300.0,145.65,80.86,-300.0,43.94,1.02,2.22,3.24,13.55,0,80.3,0.137,8.71,1.66,61.4,0
30,8,112.0,55.08,-300.0,146.84,81.22,-300.0,43.56,0.71,3.08,3.8,11.47,0,79.9,0.136,8.51,1.75,60.7,0
30,9,113.5,55.65,-300.0,149.32,82.51,-300.0,44.77,1.04,1.53,2.57,17.41,0,80.2,0.136,8.47,1.65,60.4,1
30,10,115.0,56.18,-300.0,149.7,82.21,-300.0,43.37,0.6,1.99,2.59,16.75,0,79.7,0.136,8.82,1.44,59.9,1
30,11,116.5,56.69,-300.0,150.53,82.22,-300.0,42.54,0.73,2.49,3.22,13.21,0,78.8,0.137,8.76,1.48,60.0,0
30,12,118.0,57.17,-300.0,153.61,83.88,-300.0,44.51,0.81,1.48,2.3,19.4,0,78.2,0.137,8.29,1.43,59.5,1
30,13,119.5,57.62,-300.0,154.6,83.94,-300.0,43.87,1.2,2.8,4.0,10.97,0,78.2,0.139,8.52,1.52,58.9,0
30,14,121.0,58.04,-300.0,155.73,84.09,-300.0,43.42,0.55,2.71,3.26,13.33,0,79.9,0.14,8.76,1.49,57.8,1
30,15,122.5,58.41,-300.0,157.02,84.31,-300.0,43.16,0.64,2.67,3.31,13.04,0,79.1,0.141,8.33,1.51,57.1,1
30,16,124.0,58.76,-300.0,159.26,85.2,-300.0,44.08,1.0,2.93,3.93,11.21,0,78.0,0.142,7.9,1.39,56.4,1
30,17,125.5,59.06,-300.0,160.96,85.65,-300.0,44.32,0.4,2.41,2.81,15.75,0,77.8,0.142,8.15,1.37,55.5,0
30,18,127.0,59.32,-300.0,161.45,85.15,-300.0,43.06,0.64,1.52,2.16,19.89,0,77.1,0.143,7.69,1.35,55.7,1
30,19,128.5,59.54,-300.0,163.8,86.01,-300.0,44.12,1.01,1.95,2.97,14.86,0,79.3,0.142,7.72,1.28,55.7,2
30,20,130.0,59.72,-300.0,165.1,86.04,-300.0,43.87,1.36,3.97,5.34,8.22,0,79.9,0.141,7.78,1.44,55.9,1
30,21,131.5,59.85,-300.0,165.91,85.66,-300.0,43.01,0.82,2.61,3.43,12.54,0,80.6,0.142,7.42,1.48,55.9,0
30,22,133.0,59.95,-300.0,167.94,86.15,-300.0,43.67,0.69,3.52,4.22,10.36,0,79.9,0.144,7.44,1.55,55.8,0
30,23,134.5,59.99,-300.0,169.09,85.93,-300.0,43.23,1.13,3.09,4.23,10.23,0,79.1,0.144,7.48,1.58,55.1,1
30,24,136.0,60.0,-300.0,171.73,86.79,-300.0,44.66,0.78,3.59,4.38,10.2,0,80.2,0.142,7.09,1.57,54.0,0
30,25,137.5,59.95,-300.0,172.02,85.84,-300.0,43.15,0.55,2.78,3.33,12.96,0,79.8,0.141,7.59,1.56,53.6,0
30,26,139.0,59.87,-300.0,174.9,86.79,-300.0,44.88,1.0,2.83,3.83,11.71,0,79.4,0.14,7.87,1.55,53.3,0
30,27,140.5,59.74,-300.0,175.01,85.62,-300.0,43.14,0.56,3.41,3.98,10.84,0,80.7,0.14,7.82,1.66,53.5,1
30,28,142.0,59.57,-300.0,173.82,83.43,-300.0,39.78,0.71,3.42,4.13,9.63,0,79.9,0.139,7.89,1.77,53.4,1
30,29,143.5,59.35,-300.0,172.71,81.26,-300.0,36.51,0.57,2.18,2.74,13.31,0,80.8,0.14,7.98,1.76,53.8,0
30,30,145.0,59.09,-300.0,172.46,79.69,-300.0,34.32,1.0,1.38,2.38,14.41,0,81.4,0.14,8.54,1.74,54.2,1
30,31,146.5,58.8,-300.0,171.51,77.56,-300.0,31.27,0.89,1.61,2.5,12.49,0,82.0,0.141,8.38,1.75,55.1,1
30,32,148.0,58.46,-300.0,169.37,74.49,-300.0,26.71,0.7,3.08,3.78,7.06,0,80.6,0.141,8.67,1.79,54.8,1
30,33,149.5,58.08,-300.0,166.76,71.03,-300.0,21.57,1.14,1.76,2.9,7.43,0,80.3,0.141,8.44,1.82,55.2,1
30,34,151.0,57.67,-300.0,164.67,67.93,-300.0,17.09,1.48,3.45,4.93,3.47,0,80.2,0.139,8.78,1.86,54.9,2
30,35,152.5,57.23,-300.0,164.03,65.88,-300.0,14.42,1.17,4.89,6.05,2.38,1,80.1,0.139,8.8,1.77,55.3,1
30,36,154.0,56.75,-300.0,164.45,64.59,-300.0,13.06,1.72,4.61,6.33,2.06,1,80.8,0.138,9.07,1.98,55.1,2
30,37,155.5,56.25,-300.0,166.0,64.13,-300.0,13.13,1.53,3.12,4.65,2.83,1,79.1,0.138,9.51,2.09,54.9,2
30,38,157.0,55.71,-300.0,167.02,63.23,-300.0,12.52,1.59,3.03,4.61,2.72,1,79.8,0.138,9.49,2.06,54.6,2
30,39,158.5,55.16,-300.0,168.87,62.93,-300.0,12.96,1.7,5.57,7.27,1.78,1,80.1,0.139,9.08,2.09,53.7,2
30,40,160.0,54.57,-300.0,170.23,62.25,-300.0,12.79,1.44,4.57,6.01,2.13,1,81.7,0.138,9.21,2.21,54.1,2
30,41,161.5,53.97,-300.0,172.34,62.1,-300.0,13.55,1.55,3.53,5.08,2.67,1,81.2,0.138,9.18,2.13,54.3,2
30,42,163.0,53.35,-300.0,171.38,59.63,-300.0,10.47,1.55,4.15,5.69,1.84,1,79.9,0.138,9.03,2.31,53.5,2
30,43,164.5,52.71,-300.0,173.74,59.64,-300.0,11.54,1.46,4.31,5.77,2.0,1,79.6,0.14,9.61,2.24,53.1,2
30,44,166.0,52.07,-300.0,175.53,59.21,-300.0,11.91,1.93,5.12,7.05,1.69,1,79.8,0.14,9.15,2.43,53.0,2
30,45,167.5,51.41,-300.0,178.22,59.45,-300.0,13.4,1.62,3.25,4.87,2.75,1,79.1,0.141,9.71,2.36,52.4,2
30,46,169.0,50.75,-300.0,182.49,60.87,-300.0,16.86,1.56,5.31,6.87,2.45,0,78.8,0.141,9.9,2.45,52.1,2
30,47,170.5,50.08,-300.0,185.66,61.45,-300.0,18.95,1.72,4.42,6.14,3.09,0,79.1,0.142,10.06,2.35,52.8,1
30,48,172.0,49.42,-300.0,190.52,63.3,-300.0,23.14,0.87,3.6,4.47,5.18,0,79.2,0.142,10.1,2.38,53.4,0
30,49,173.5,48.75,-300.0,195.81,65.48,-300.0,27.89,0.89,2.48,3.37,8.27,0,80.1,0.143,10.89,2.36,53.9,0
30,50,175.0,48.09,-300.0,199.6,66.54,-300.0,30.75,0.98,0.86,1.84,16.74,0,79.2,0.142,10.29,2.27,53.1,0
30,51,176.5,47.44,-300.0,204.84,68.7,-300.0,35.43,0.58,2.69,3.27,10.83,0,80.9,0.141,9.83,2.2,52.9,1
30,52,178.0,46.81,-300.0,209.66,70.55,-300.0,39.58,0.49,1.94,2.43,16.27,0,79.7,0.141,9.89,2.15,52.6,0
30,53,179.5,46.18,-300.0,211.97,70.53,-300.0,40.59,0.66,2.54,3.2,12.69,0,78.5,0.143,9.37,2.07,52.9,1
30,54,181.0,45.57,-300.0,216.02,71.84,-300.0,43.77,0.72,3.04,3.76,11.65,0,80.0,0.144,8.98,1.97,52.7,1
30,55,182.5,44.99,-300.0,216.92,70.8,-300.0,43.03,0.89,3.46,4.35,9.88,0,78.9,0.144,8.9,1.96,53.3,1
30,56,184.0,44.42,-300.0,219.11,70.75,-300.0,43.89,0.78,2.62,3.4,12.9,0,79.6,0.145,8.9,2.05,54.1,1
30,57,185.5,43.88,-300.0,219.73,69.55,-300.0,42.79,0.78,2.05,2.83,15.13,0,81.5,0.146,8.91,2.08,53.4,1
30,58,187.0,43.37,-300.0,222.23,69.79,-300.0,44.03,1.02,1.06,2.08,21.15,0,82.1,0.146,8.42,1.88,53.1,0
30,59,188.5,42.88,-300.0,223.24,68.94,-300.0,43.43,0.94,1.39,2.33,18.64,0,80.3,0.145,8.71,1.93,53.0,0
30,60,190.0,42.43,-300.0,225.23,68.86,-300.0,44.04,1.0,3.05,4.05,10.88,0,79.5,0.146,8.35,1.97,52.3,0
30,61,191.5,42.01,-300.0,226.09,67.95,-300.0,43.23,0.83,3.47,4.3,10.05,0,79.4,0.146,8.47,2.03,53.3,0
30,62,193.0,41.63,-300.0,228.29,68.1,-300.0,44.12,0.93,2.1,3.03,14.57,0,78.9,0.145,8.14,1.81,52.9,0
30,63,194.5,41.28,-300.0,229.98,67.89,-300.0,44.35,0.52,2.58,3.1,14.32,0,78.2,0.144,7.58,1.79,51.9,0
30,64,196.0,40.98,-300.0,231.01,67.24,-300.0,43.77,0.94,2.7,3.65,12.01,0,77.9,0.146,7.69,1.82,52.2,1
30,65,197.5,40.71,-300.0,232.13,66.68,-300.0,43.29,0.7,2.09,2.79,15.53,0,77.8,0.145,8.33,1.83,52.0,0
30,66,199.0,40.48,-300.0,233.79,66.57,-300.0,43.48,1.22,1.62,2.84,15.33,0,79.3,0.145,8.72,1.8,51.9,0
30,67,200.5,40.3,-300.0,234.63,65.9,-300.0,42.66,0.73,3.3,4.03,10.59,0,79.5,0.145,8.59,1.82,51.7,0
30,68,202.0,40.16,-300.0,237.07,66.46,-300.0,43.83,1.09,3.15,4.23,10.35,0,80.0,0.145,8.38,1.88,50.6,0
30,69,203.5,40.06,-300.0,238.83,66.56,-300.0,44.17,0.83,1.85,2.69,16.45,0,78.8,0.145,8.4,1.87,51.0,0
30,70,205.0,40.01,-300.0,240.94,66.96,-300.0,44.92,0.77,2.42,3.18,14.11,0,77.2,0.144,8.53,1.91,50.8,0
30,71,206.5,40.0,-300.0,242.27,66.83,-300.0,44.72,0.99,1.37,2.36,18.95,0,77.6,0.143,8.29,1.82,50.7,1
30,72,208.0,40.04,-300.0,242.31,65.77,-300.0,42.89,0.89,2.79,3.68,11.66,0,77.2,0.143,8.86,1.82,50.7,0
30,73,209.5,40.12,-300.0,244.57,66.42,-300.0,43.84,0.68,2.19,2.86,15.31,0,78.5,0.145,8.81,1.85,51.2,0
30,74,211.0,40.24,-300.0,245.85,66.38,-300.0,43.56,0.71,1.46,2.17,20.11,0,79.0,0.146,9.05,1.8,51.9,0
30,75,212.5,40.41,-300.0,248.22,67.2,-300.0,44.64,0.86,1.58,2.44,18.31,0,77.2,0.145,9.11,1.77,52.8,0
30,76,214.0,40.62,-300.0,248.48,66.48,-300.0,43.1,0.88,1.72,2.6,16.56,0,74.9,0.146,9.4,1.91,52.6,1
30,77,215.5,40.87,-300.0,251.0,67.5,-300.0,44.37,1.14,1.41,2.56,17.35,0,74.9,0.145,9.6,1.78,52.7,0
30,78,217.0,41.17,-300.0,251.3,66.89,-300.0,42.88,0.55,3.91,4.46,9.62,0,74.8,0.145,9.02,1.69,52.2,0
30,79,218.5,41.5,-300.0,253.37,67.65,-300.0,43.59,0.97,3.03,4.0,10.9,0,76.1,0.144,9.17,1.66,51.7,0
30,80,220.0,41.87,-300.0,254.37,67.64,-300.0,42.96,0.69,2.41,3.1,13.86,0,76.9,0.145,9.31,1.72,52.5,2
30,81,221.5,42.27,-300.0,255.18,67.53,-300.0,42.1,0.94,2.33,3.27,12.88,0,77.6,0.147,9.03,1.69,53.2,0
30,82,223.0,42.71,-300.0,257.36,68.48,-300.0,42.95,0.74,3.11,3.85,11.15,0,78.8,0.145,8.9,1.81,53.0,1
30,83,224.5,43.18,-300.0,259.27,69.26,-300.0,43.46,0.4,2.09,2.49,17.47,0,79.4,0.147,8.92,1.84,52.7,0
30,84,226.0,43.69,-300.0,261.85,70.57,-300.0,44.81,0.98,3.64,4.62,9.7,0,79.9,0.147,9.06,1.93,52.6,1
30,85,227.5,44.22,-300.0,261.74,69.9,-300.0,42.8,0.96,2.8,3.76,11.39,0,81.0,0.143,8.91,2.04,52.7,0
30,86,229.0,44.77,-300.0,263.55,70.69,-300.0,43.19,0.77,1.42,2.19,19.73,0,80.8,0.14,8.1,1.8,53.0,1
30,87,230.5,45.35,-300.0,264.08,70.54,-300.0,41.97,0.85,3.04,3.89,10.8,0,79.8,0.134,7.92,1.93,52.6,1
30,88,232.0,45.95,-300.0,265.96,71.42,-300.0,42.44,0.71,0.5,1.21,35.04,0,77.7,0.131,7.93,1.97,52.2,0
30,89,233.5,46.57,-300.0,264.36,69.72,-300.0,38.58,0.51,2.29,2.8,13.79,0,77.1,0.125,7.77,1.94,51.8,0
30,90,235.0,47.21,-300.0,263.23,68.38,-300.0,35.29,0.61,3.94,4.56,7.74,0,77.5,0.121,7.85,2.01,52.0,0
30,91,236.5,47.85,-300.0,261.52,66.62,-300.0,31.28,0.59,1.27,1.87,16.75,0,75.3,0.119,7.81,2.03,52.0,1
30,92,238.0,48.51,-300.0,258.48,63.87,-300.0,25.6,0.98,2.45,3.43,7.46,0,74.3,0.114,7.8,1.88,51.5,0
30,93,239.5,49.17,-300.0,256.67,62.05,-300.0,21.46,0.56,2.24,2.8,7.67,0,74.4,0.11,8.15,1.86,50.7,2
30,94,241.0,49.83,-300.0,254.98,60.32,-300.0,17.48,1.09,4.13,5.22,3.35,0,74.5,0.105,8.32,2.0,49.8,2
30,95,242.5,50.5,-300.0,254.28,59.34,-300.0,14.72,1.3,3.93,5.23,2.82,1,74.2,0.1,8.76,1.93,49.2,2
30,96,244.0,51.17,-300.0,251.08,56.47,-300.0,8.84,1.27,4.87,6.14,1.44,1,75.1,0.094,8.53,1.96,49.6,2
30,97,245.5,51.82,-300.0,252.46,57.05,-300.0,8.71,1.66,3.38,5.04,1.73,1,76.0,0.093,8.87,1.94,48.5,2
30,98,247.0,52.48,-300.0,252.55,56.64,-300.0,6.94,1.41,2.94,4.35,1.6,1,76.9,0.088,8.81,1.95,48.2,2
30,99,248.5,53.12,-300.0,252.24,55.92,-300.0,4.67,1.24,3.86,5.1,0.92,1,79.1,0.082,9.01,1.91,48.1,2
30,100,250.0,53.74,-300.0,254.46,57.09,-300.0,5.57,1.46,3.99,5.44,1.02,1,81.1,0.077,9.1,1.9,48.8,2
30,101,251.5,54.35,-300.0,256.87,58.37,-300.0,6.71,1.66,5.06,6.72,1.0,1,81.4,0.074,9.12,1.99,49.1,2
30,102,253.0,54.94,-300.0,256.99,57.94,-300.0,4.99,1.59,3.13,4.72,1.06,1,84.2,0.071,8.67,1.95,48.6,2
30,103,254.5,55.51,-300.0,259.35,59.15,-300.0,6.06,1.21,4.68,5.9,1.03,1,83.8,0.066,9.29,1.95,49.0,2
30,104,256.0,56.05,-300.0,262.79,61.14,-300.0,8.49,1.72,4.62,6.34,1.34,1,84.3,0.062,9.43,1.96,49.3,2
30,105,257.5,56.57,-300.0,262.52,60.34,-300.0,6.28,1.45,3.88,5.33,1.18,1,87.1,0.058,9.4,2.01,49.6,2
30,106,259.0,57.06,-300.0,263.73,60.61,-300.0,5.92,1.56,3.0,4.56,1.3,1,87.9,0.059,9.71,2.06,50.2,2
30,107,260.5,57.51,-300.0,265.47,61.24,-300.0,6.21,1.3,3.2,4.5,1.38,1,88.7,0.061,9.59,2.0,49.4,2
30,108,262.0,57.94,-300.0,268.62,62.9,-300.0,8.28,1.57,3.91,5.48,1.51,1,88.1,0.063,9.52,2.01,49.9,2
30,109,263.5,58.32,-300.0,272.11,64.78,-300.0,10.77,1.94,3.64,5.58,1.93,1,86.7,0.063,9.62,1.93,49.7,2
30,110,265.0,58.67,-300.0,274.17,65.55,-300.0,11.47,1.44,5.25,6.69,1.71,1,87.4,0.062,10.05,1.87,49.8,2
30,111,266.5,58.99,-300.0,278.47,67.97,-300.0,14.96,1.33,3.69,5.02,2.98,1,85.5,0.065,9.92,1.91,49.3,2
30,112,268.0,59.26,-300.0,283.94,71.21,-300.0,19.92,1.22,3.64,4.86,4.1,0,85.2,0.066,10.14,1.93,49.3,0
30,113,269.5,59.49,-300.0,289.32,74.35,-300.0,24.77,0.91,2.58,3.49,7.1,0,85.2,0.067,10.32,1.98,50.0,1
30,114,271.0,59.68,-300.0,294.31,77.16,-300.0,29.13,0.97,3.9,4.86,5.99,0,83.5,0.069,9.8,2.07,50.0,2
30,115,272.5,59.83,-300.0,297.84,78.83,-300.0,31.68,0.99,3.84,4.83,6.56,0,83.4,0.069,9.41,2.12,49.9,1
30,116,274.0,59.93,-300.0,303.15,81.79,-300.0,36.44,0.93,2.09,3.03,12.04,0,81.6,0.07,9.53,2.1,49.5,0
30,117,275.5,59.99,-300.0,307.11,83.7,-300.0,39.52,1.16,2.39,3.55,11.13,0,78.5,0.071,9.48,2.07,49.4,0
30,118,277.0,60.0,-300.0,309.9,84.68,-300.0,41.13,0.76,3.84,4.6,8.95,0,78.6,0.072,9.36,2.21,49.9,0
30,119,278.5,59.97,-300.0,312.72,85.63,-300.0,42.77,1.0,2.72,3.72,11.5,0,79.2,0.074,9.22,2.22,50.9,0
30,120,280.0,59.89,-300.0,314.47,85.75,-300.0,43.09,0.84,3.52,4.36,9.89,0,79.9,0.075,9.7,2.04,50.0,0
30,121,281.5,59.77,-300.0,316.73,86.2,-300.0,44.04,1.15,1.98,3.13,14.08,0,79.4,0.077,9.71,2.15,49.8,0
30,122,283.0,59.61,-300.0,317.94,85.82,-300.0,43.68,0.92,2.55,3.47,12.59,0,80.4,0.078,9.36,2.09,49.6,0
30,123,284.5,59.41,-300.0,318.71,85.06,-300.0,42.76,0.67,1.95,2.62,16.32,0,80.9,0.08,9.45,2.01,49.3,0
30,124,286.0,59.16,-300.0,321.55,85.82,-300.0,44.43,0.39,2.8,3.19,13.93,0,79.5,0.082,9.0,1.95,49.3,0
30,125,287.5,58.87,-300.0,321.56,84.42,-300.0,42.58,0.89,3.94,4.84,8.81,0,77.7,0.083,8.57,2.03,49.0,1
30,126,289.0,58.55,-300.0,322.84,83.93,-300.0,42.3,0.78,2.36,3.14,13.46,0,77.5,0.083,8.31,2.02,48.6,2
30,127,290.5,58.18,-300.0,325.28,84.27,-300.0,43.47,0.96,2.55,3.51,12.39,0,76.2,0.086,8.87,2.21,48.5,1
30,128,292.0,57.78,-300.0,326.78,83.86,-300.0,43.47,0.63,3.15,3.78,11.51,0,77.2,0.087,8.25,2.11,48.8,0
30,129,293.5,57.34,-300.0,328.48,83.58,-300.0,43.73,0.67,1.41,2.08,21.06,0,76.8,0.084,8.13,2.04,49.0,1
30,130,295.0,56.88,-300.0,329.18,82.51,-300.0,42.73,0.91,2.8,3.71,11.51,0,77.5,0.085,9.36,2.03,48.6,1
30,131,296.5,56.38,-300.0,332.01,83.01,-300.0,44.38,0.53,2.96,3.49,12.71,0,75.8,0.086,10.54,2.0,48.4,0
30,132,298.0,55.85,-300.0,334.03,82.87,-300.0,45.04,1.03,2.98,4.0,11.25,0,75.0,0.087,12.42,2.12,47.7,0
30,133,299.5,55.3,-300.0,334.42,81.49,-300.0,43.65,1.06,3.49,4.55,9.58,0,75.2,0.087,13.58,2.01,48.0,2
30,134,301.0,54.72,-300.0,336.14,81.07,-300.0,43.92,0.77,2.85,3.61,12.15,0,75.7,0.09,15.17,2.05,47.0,0
30,135,302.5,54.12,-300.0,336.08,79.31,-300.0,41.98,0.88,3.77,4.64,9.04,0,75.3,0.093,16.44,2.08,46.6,2
30,136,304.0,53.51,-300.0,338.66,79.5,-300.0,43.32,1.1,1.84,2.94,14.75,0,74.7,0.092,17.72,2.1,46.8,1
30,137,305.5,52.87,-300.0,339.99,78.74,-300.0,43.11,0.95,3.02,3.96,10.87,0,74.5,0.092,18.1,2.07,46.3,1
30,138,307.0,52.23,-300.0,341.39,78.02,-300.0,42.98,0.83,2.37,3.2,13.41,0,74.2,0.093,18.68,1.91,46.3,1
30,139,308.5,51.57,-300.0,343.02,77.46,-300.0,43.14,0.65,2.6,3.25,13.28,0,73.5,0.094,19.21,1.82,46.7,1
30,140,310.0,50.91,-300.0,344.58,76.85,-300.0,43.22,0.79,1.55,2.34,18.46,0,72.8,0.094,19.65,1.78,46.8,0
30,141,311.5,50.25,-300.0,345.51,75.75,-300.0,42.51,0.62,3.02,3.64,11.69,0,72.1,0.096,20.34,1.74,47.2,1
30,142,313.0,49.58,-300.0,347.62,75.55,-300.0,43.28,0.81,3.11,3.91,11.06,0,70.6,0.097,20.87,1.76,47.2,1
30,143,314.5,48.92,-300.0,348.77,74.62,-300.0,42.84,1.07,1.01,2.08,20.59,0,72.8,0.099,21.57,1.63,46.5,0
30,144,316.0,48.26,-300.0,351.44,74.84,-300.0,44.3,0.69,3.01,3.7,11.99,0,73.2,0.1,21.72,1.65,47.2,0
30,145,317.5,47.6,-300.0,352.65,73.97,-300.0,43.93,1.09,1.5,2.59,16.98,0,73.1,0.1,22.12,1.72,48.7,0
30,146,319.0,46.96,-300.0,354.15,73.32,-300.0,43.94,0.58,2.84,3.42,12.86,0,73.8,0.101,23.07,1.76,47.7,0
30,147,320.5,46.34,-300.0,355.63,72.68,-300.0,43.91,0.51,1.65,2.16,20.34,0,73.3,0.101,23.48,1.61,47.0,0
30,148,322.0,45.72,-300.0,354.71,70.25,-300.0,40.88,0.38,1.26,1.63,25.04,0,74.6,0.101,23.63,1.45,46.6,0
30,149,323.5,45.13,-300.0,354.91,68.69,-300.0,39.26,0.92,2.88,3.8,10.33,0,74.5,0.101,23.53,1.42,47.0,0
30,150,325.0,44.56,-300.0,354.35,66.58,-300.0,36.69,0.67,3.8,4.46,8.22,0,76.0,0.101,23.89,1.65,47.6,2
30,151,326.5,44.01,-300.0,351.67,62.89,-300.0,31.46,0.81,2.65,3.46,9.09,0,76.2,0.102,23.98,1.63,46.9,1
30,152,328.0,43.49,-300.0,349.39,59.54,-300.0,26.74,0.94,2.39,3.34,8.01,0,77.2,0.101,24.81,1.75,46.3,1
30,153,329.5,43.0,-300.0,348.82,57.49,-300.0,24.15,0.7,2.18,2.88,8.38,0,75.9,0.101,25.31,1.71,45.6,2
